F5HG3_35706	F5HG_3_bin.3	CE6
F5HG3_35864	F5HG_3_bin.3	CE2
F5HG3_35916	F5HG_3_bin.5	GH13
F5HG3_36297	F5HG_3_bin.10	GH2
F5HG3_36619	F5HG_3_bin.9	GT2
F5HG3_36684	F5HG_3_bin.2	GH145
F5HG3_36685	F5HG_3_bin.2	GH105
F5HG3_36888	F5HG_3_bin.11	GH20
F5HG3_36921	F5HG_3_bin.11	CE16
F5HG3_37073	F5HG_3_bin.11	GH33
F5HG3_37168	F5HG_3_bin.10	GH2
F5HG3_37261	F5HG_3_bin.8	GT2
F5HG3_37874	F5HG_3_bin.12	GT2
F5HG3_37997	F5HG_3_bin.8	GH13
F5HG3_38188	F5HG_3_bin.11	GT28
F5HG3_38190	F5HG_3_bin.11	CBM50
F5HG3_38793	F5HG_3_bin.10	GH33
F5HG3_38946	F5HG_3_bin.12	GH120
F5HG3_39020	F5HG_3_bin.1	GH94
F5HG3_39045	F5HG_3_bin.5	CE4
F5HG3_39288	F5HG_3_bin.6	AA10
F5HG3_39374	F5HG_3_bin.2	GT30
F5HG3_39490	F5HG_3_bin.3	GT19
F5HG3_39530	F5HG_3_bin.10	GT35
F5HG3_39568	F5HG_3_bin.11	GH110
F5HG3_39615	F5HG_3_bin.1	GH77
F5HG3_39660	F5HG_3_bin.5	GT4
F5HG3_39675	F5HG_3_bin.12	CE9
F5HG3_40303	F5HG_3_bin.10	GT51
F5HG3_40314	F5HG_3_bin.3	GH29
F5HG3_40599	F5HG_3_bin.3	GH16
F5HG3_40627	F5HG_3_bin.2	GH30
F5HG3_40645	F5HG_3_bin.2	GH13
F5HG3_40810	F5HG_3_bin.10	GH92
F5HG3_41217	F5HG_3_bin.6	GT2
F5HG3_42311	F5HG_3_bin.2	GH43
F5HG3_42313	F5HG_3_bin.2	GH117
F5HG3_42353	F5HG_3_bin.8	GT1
F5HG3_42491	F5HG_3_bin.2	GH31
F5HG3_42492	F5HG_3_bin.2	GH31
F5HG3_42581	F5HG_3_bin.2	GH26
F5HG3_42582	F5HG_3_bin.2	GH26
F5HG3_42795	F5HG_3_bin.6	CE1
F5HG3_43110	F5HG_3_bin.2	GH16
F5HG3_43111	F5HG_3_bin.2	GH2
F5HG3_43112	F5HG_3_bin.2	GH16
F5HG3_43273	F5HG_3_bin.8	GT2
F5HG3_43345	F5HG_3_bin.8	GH109
F5HG3_43694	F5HG_3_bin.8	GH2
F5HG3_43699	F5HG_3_bin.6	GT2
F5HG3_44070	F5HG_3_bin.10	GT51
F5HG3_44139	F5HG_3_bin.10	GH20
F5HG3_44608	F5HG_3_bin.9	GH16
F5HG3_45015	F5HG_3_bin.12	PL34
F5HG3_45016	F5HG_3_bin.12	PL17
F5HG3_45145	F5HG_3_bin.6	GH78
F5HG3_45153	F5HG_3_bin.10	GH92
F5HG3_45356	F5HG_3_bin.9	GH73
F5HG3_45642	F5HG_3_bin.12	GH13
F5HG3_45699	F5HG_3_bin.6	GH4
F5HG3_45797	F5HG_3_bin.8	GH31
F5HG3_45923	F5HG_3_bin.2	GH28
F5HG3_46358	F5HG_3_bin.8	GH36
F5HG3_46359	F5HG_3_bin.8	GH2
F5HG3_46360	F5HG_3_bin.2	GH39
F5HG3_46529	F5HG_3_bin.8	GH13
F5HG3_46634	F5HG_3_bin.10	GH23
F5HG3_46780	F5HG_3_bin.2	GT2
F5HG3_46971	F5HG_3_bin.1	GT2
F5HG3_47061	F5HG_3_bin.10	GH23
F5HG3_47466	F5HG_3_bin.10	GH18
F5HG3_47495	F5HG_3_bin.6	GT2
F5HG3_47496	F5HG_3_bin.6	GT83
F5HG3_47674	F5HG_3_bin.4	GH25
F5HG3_48152	F5HG_3_bin.11	GH2
F5HG3_48174	F5HG_3_bin.11	GT51
F5HG3_48322	F5HG_3_bin.3	GH16
F5HG3_49134	F5HG_3_bin.12	GT28
F5HG3_50289	F5HG_3_bin.5	GT4
F5HG3_50290	F5HG_3_bin.5	GT2
F5HG3_50490	F5HG_3_bin.3	GT2
F5HG3_50564	F5HG_3_bin.10	GH23
F5HG3_50591	F5HG_3_bin.10	GT83
F5HG3_51569	F5HG_3_bin.2	GH3
F5HG3_51670	F5HG_3_bin.6	GH9
F5HG3_52685	F5HG_3_bin.5	CE9
F5HG3_53818	F5HG_3_bin.2	GH26
F5HG3_53822	F5HG_3_bin.2	GH130
F5HG3_54967	F5HG_3_bin.3	GH10
F5HG3_55074	F5HG_3_bin.5	GH32
F5HG3_55320	F5HG_3_bin.9	PL17
F5HG3_55599	F5HG_3_bin.10	GH73
F5HG3_55817	F5HG_3_bin.5	GT35
F5HG3_56019	F5HG_3_bin.3	GT2
F5HG3_60353	F5HG_3_bin.8	GT2
F5HG3_60767	F5HG_3_bin.1	GT2
F5HG3_61692	F5HG_3_bin.10	GT4
F5HG3_62551	F5HG_3_bin.3	CE1
F5HG3_63048	F5HG_3_bin.10	GT2
F5HG3_63050	F5HG_3_bin.10	GT76
F5HG3_63817	F5HG_3_bin.7	GT4
F5HG3_63927	F5HG_3_bin.8	GT14
F5HG3_64865	F5HG_3_bin.8	GT4
F5HG3_65893	F5HG_3_bin.10	CE9
F5HG3_66548	F5HG_3_bin.4	GH13
F5HG3_66720	F5HG_3_bin.3	GT2
F5HG3_66773	F5HG_3_bin.2	GH3
F5HG3_66910	F5HG_3_bin.10	AA2
F5HG3_68151	F5HG_3_bin.12	GH13
F5HG3_68367	F5HG_3_bin.2	GH97
F5HG3_69604	F5HG_3_bin.12	GH38
F5HG3_69747	F5HG_3_bin.11	AA4
F5HG3_70107	F5HG_3_bin.10	GT4
F5HG3_70811	F5HG_3_bin.3	GH77
F5HG3_72456	F5HG_3_bin.10	GT51
F5HG3_72888	F5HG_3_bin.2	CE1
F5HG3_72933	F5HG_3_bin.10	GT9
F5HG3_74441	F5HG_3_bin.10	GH19
F5HG3_75271	F5HG_3_bin.6	GT2
F5HG3_76331	F5HG_3_bin.7	AA2
F5HG3_76552	F5HG_3_bin.10	GH63
F5HG3_77040	F5HG_3_bin.10	GH13
F5HG3_77570	F5HG_3_bin.2	GH39
F5HG3_77708	F5HG_3_bin.10	AA3
F5HG3_77812	F5HG_3_bin.1	GH25
F5HG3_78973	F5HG_3_bin.8	GH94
F5HG3_83614	F5HG_3_bin.3	GH13
F5HG3_84690	F5HG_3_bin.12	GT4
F5HG3_84774	F5HG_3_bin.3	GH20
F5HG3_85796	F5HG_3_bin.9	GH13
F5HG3_86725	F5HG_3_bin.8	GH13
F5HG3_86752	F5HG_3_bin.8	GT4
F5HG3_86809	F5HG_3_bin.10	CE9
F5HG3_89385	F5HG_3_bin.10	GH77
F5HG3_90714	F5HG_3_bin.8	GT111
F5HG3_94152	F5HG_3_bin.4	GT2
F5HG3_96380	F5HG_3_bin.1	PL17
F6GI3_00059	F6GI_3_bin.3	GT2
F6GI3_00094	F6GI_3_bin.3	GT51
F6GI3_00304	F6GI_3_bin.3	GT4
F6GI3_00306	F6GI_3_bin.3	GT4
F6GI3_00323	F6GI_3_bin.3	GH1
F6GI3_00354	F6GI_3_bin.3	GH3
F6GI3_00401	F6GI_3_bin.3	PL12
F6GI3_00405	F6GI_3_bin.3	GH88
F6GI3_00417	F6GI_3_bin.3	GH1
F6GI3_00490	F6GI_3_bin.3	GT2
F6GI3_00514	F6GI_3_bin.3	GT4
F6GI3_00593	F6GI_3_bin.3	GT2
F6GI3_00622	F6GI_3_bin.3	GT2
F6GI3_00629	F6GI_3_bin.3	GT2
F6GI3_00632	F6GI_3_bin.3	GT2
F6GI3_00634	F6GI_3_bin.3	GT2
F6GI3_00739	F6GI_3_bin.3	GH13
F6GI3_00740	F6GI_3_bin.3	GH13
F6GI3_00741	F6GI_3_bin.3	GT35
F6GI3_00742	F6GI_3_bin.3	GH13
F6GI3_00774	F6GI_3_bin.3	GH73
F6GI3_00860	F6GI_3_bin.3	CE9
F6GI3_01148	F6GI_3_bin.2	GH33
F6GI3_01229	F6GI_3_bin.3	GT5
F6GI3_01337	F6GI_3_bin.3	GH43
F6GI3_01339	F6GI_3_bin.3	GH2
F6GI3_01349	F6GI_3_bin.3	GH4
F6GI3_01353	F6GI_3_bin.3	GH13
F6GI3_01354	F6GI_3_bin.3	GH133
F6GI3_01360	F6GI_3_bin.3	GH13
F6GI3_01361	F6GI_3_bin.3	GH77
F6GI3_01362	F6GI_3_bin.3	GT35
F6GI3_01524	F6GI_3_bin.2	GH92
F6GI3_01577	F6GI_3_bin.2	GT2
F6GI3_01589	F6GI_3_bin.2	GH2
F6GI3_01615	F6GI_3_bin.2	GH31
F6GI3_01618	F6GI_3_bin.2	GT4
F6GI3_01619	F6GI_3_bin.2	GT4
F6GI3_01620	F6GI_3_bin.2	GT2
F6GI3_01730	F6GI_3_bin.2	GH20
F6GI3_01820	F6GI_3_bin.3	GT28
F6GI3_01831	F6GI_3_bin.3	GH2
F6GI3_01838	F6GI_3_bin.3	CE4
F6GI3_01861	F6GI_3_bin.2	GH23
F6GI3_01867	F6GI_3_bin.2	GH97
F6GI3_01868	F6GI_3_bin.2	GH77
F6GI3_01872	F6GI_3_bin.2	GT35
F6GI3_01881	F6GI_3_bin.2	GH2
F6GI3_01924	F6GI_3_bin.3	GH4
F6GI3_02035	F6GI_3_bin.2	GT5
F6GI3_02040	F6GI_3_bin.2	GH2
F6GI3_02101	F6GI_3_bin.2	GH2
F6GI3_02205	F6GI_3_bin.2	GT4
F6GI3_02206	F6GI_3_bin.2	GT4
F6GI3_02208	F6GI_3_bin.2	GT2
F6GI3_02240	F6GI_3_bin.2	CE11
F6GI3_02302	F6GI_3_bin.4	AA4
F6GI3_02327	F6GI_3_bin.2	CE3
F6GI3_02329	F6GI_3_bin.2	GH33
F6GI3_02338	F6GI_3_bin.2	GH16
F6GI3_02489	F6GI_3_bin.3	GH4
F6GI3_02533	F6GI_3_bin.2	GT83
F6GI3_02578	F6GI_3_bin.3	GH1
F6GI3_02632	F6GI_3_bin.2	GH163
F6GI3_02634	F6GI_3_bin.2	GT41
F6GI3_02807	F6GI_3_bin.4	GT30
F6GI3_02840	F6GI_3_bin.2	CE4
F6GI3_03022	F6GI_3_bin.2	GT83
F6GI3_03037	F6GI_3_bin.2	GT5
F6GI3_03080	F6GI_3_bin.2	GH92
F6GI3_03093	F6GI_3_bin.4	GT2
F6GI3_03126	F6GI_3_bin.4	GT51
F6GI3_03192	F6GI_3_bin.2	GH20
F6GI3_03300	F6GI_3_bin.4	GT41
F6GI3_03364	F6GI_3_bin.2	CE1
F6GI3_03368	F6GI_3_bin.2	GH23
F6GI3_03419	F6GI_3_bin.2	GH20
F6GI3_03672	F6GI_3_bin.4	GT4
F6GI3_03778	F6GI_3_bin.2	GT2
F6GI3_03970	F6GI_3_bin.4	GT83
F6GI3_04133	F6GI_3_bin.1	GH112
F6GI3_04195	F6GI_3_bin.4	GH23
F6GI3_04335	F6GI_3_bin.2	GT51
F6GI3_04359	F6GI_3_bin.2	GH2
F6GI3_04399	F6GI_3_bin.4	GT28
F6GI3_04647	F6GI_3_bin.1	GH31
F6GI3_04779	F6GI_3_bin.1	GT2
F6GI3_04785	F6GI_3_bin.2	GT4
F6GI3_04789	F6GI_3_bin.2	CE1
F6GI3_04858	F6GI_3_bin.2	GH20
F6GI3_05078	F6GI_3_bin.1	GT41
F6GI3_05125	F6GI_3_bin.4	GH108
F6GI3_05528	F6GI_3_bin.4	CE11
F6GI3_05544	F6GI_3_bin.2	GT2
F6GI3_05546	F6GI_3_bin.2	GH20
F6GI3_05739	F6GI_3_bin.4	GT2
F6GI3_05901	F6GI_3_bin.1	CE4
F6GI3_05913	F6GI_3_bin.4	GT2
F6GI3_05937	F6GI_3_bin.1	CBM5
F6GI3_05940	F6GI_3_bin.1	GT2
F6GI3_06002	F6GI_3_bin.2	GT2
F6GI3_06164	F6GI_3_bin.1	GH13
F6GI3_06243	F6GI_3_bin.4	GT9
F6GI3_06280	F6GI_3_bin.1	GH32
F6GI3_06281	F6GI_3_bin.1	GH13
F6GI3_06339	F6GI_3_bin.1	GT51
F6GI3_06388	F6GI_3_bin.2	GH73
F6GI3_06390	F6GI_3_bin.2	GT9
F6GI3_06550	F6GI_3_bin.4	GT56
F6GI3_06551	F6GI_3_bin.4	GT56
F6GI3_06560	F6GI_3_bin.1	GH13
F6GI3_06591	F6GI_3_bin.4	GT9
F6GI3_06709	F6GI_3_bin.4	GT2
F6GI3_06741	F6GI_3_bin.1	GH1
F6GI3_06979	F6GI_3_bin.1	GH13
F6GI3_07043	F6GI_3_bin.1	GH133
F6GI3_07190	F6GI_3_bin.1	GT28
F6GI3_07211	F6GI_3_bin.2	GT4
F6GI3_07312	F6GI_3_bin.4	GT9
F6GI3_07553	F6GI_3_bin.3	CE1
F6GI3_07557	F6GI_3_bin.4	GH3
F6GI3_07563	F6GI_3_bin.2	GH20
F6GI3_07786	F6GI_3_bin.1	GH38
F6GI3_08042	F6GI_3_bin.2	GH109
F6GI3_08047	F6GI_3_bin.1	GH65
F6GI3_08172	F6GI_3_bin.2	GT28
F6GI3_08201	F6GI_3_bin.4	GT9
F6GI3_08237	F6GI_3_bin.1	GH13
F6GI3_08249	F6GI_3_bin.1	GT5
F6GI3_08283	F6GI_3_bin.2	GH20
F6GI3_08455	F6GI_3_bin.4	GT8
F6GI3_08553	F6GI_3_bin.4	GT2
F6GI3_08845	F6GI_3_bin.1	CE9
F6GI3_08947	F6GI_3_bin.4	GT41
F6GI3_09101	F6GI_3_bin.1	CE7
F6GI3_09222	F6GI_3_bin.4	GT2
F6GI3_09237	F6GI_3_bin.1	GH36
F6GI3_09285	F6GI_3_bin.2	GH13
F6GI3_09596	F6GI_3_bin.2	GT30
F6GI3_09903	F6GI_3_bin.1	GH13
F6GI3_09904	F6GI_3_bin.2	GT2
F6GI3_09905	F6GI_3_bin.2	GT4
F6GI3_09944	F6GI_3_bin.1	CE3
F6GI3_09966	F6GI_3_bin.2	GT2
F6GI3_09967	F6GI_3_bin.2	GT4
F6GI3_10900	F6GI_3_bin.1	CE4
F6GI4_00071	F6GI_4_bin.2	GH82
F6GI4_00072	F6GI_4_bin.2	GH82
F6GI4_00089	F6GI_4_bin.2	CBM50
F6GI4_00148	F6GI_4_bin.1	GH2
F6GI4_00149	F6GI_4_bin.1	GH82
F6GI4_00156	F6GI_4_bin.1	GH110
F6GI4_00158	F6GI_4_bin.1	GH82
F6GI4_00294	F6GI_4_bin.2	GH77
F6GI4_00416	F6GI_4_bin.3	GT83
F6GI4_00417	F6GI_4_bin.3	GT2
F6GI4_00445	F6GI_4_bin.3	AA2
F6GI4_00490	F6GI_4_bin.1	GT2
F6GI4_00513	F6GI_4_bin.1	GH2
F6GI4_00784	F6GI_4_bin.3	GH16
F6GI4_00789	F6GI_4_bin.3	GT2
F6GI4_00901	F6GI_4_bin.2	GH3
F6GI4_00947	F6GI_4_bin.2	GH2
F6GI4_00962	F6GI_4_bin.2	GT35
F6GI4_01075	F6GI_4_bin.2	GT4
F6GI4_01139	F6GI_4_bin.3	GT19
F6GI4_01147	F6GI_4_bin.3	GH23
F6GI4_01207	F6GI_4_bin.3	CE9
F6GI4_01255	F6GI_4_bin.3	GT4
F6GI4_01259	F6GI_4_bin.3	GT4
F6GI4_01260	F6GI_4_bin.3	GT2
F6GI4_01264	F6GI_4_bin.3	GT2
F6GI4_01330	F6GI_4_bin.8	GT4
F6GI4_01331	F6GI_4_bin.8	GT2
F6GI4_01332	F6GI_4_bin.8	GT2
F6GI4_01472	F6GI_4_bin.2	GH13
F6GI4_01499	F6GI_4_bin.8	GT2
F6GI4_01507	F6GI_4_bin.8	GT2
F6GI4_01511	F6GI_4_bin.8	GT2
F6GI4_01603	F6GI_4_bin.1	GH13
F6GI4_01642	F6GI_4_bin.8	CBM32
F6GI4_01645	F6GI_4_bin.8	PL17
F6GI4_01646	F6GI_4_bin.8	PL34
F6GI4_01806	F6GI_4_bin.3	GT51
F6GI4_01880	F6GI_4_bin.3	GH13
F6GI4_01900	F6GI_4_bin.3	GH13
F6GI4_01901	F6GI_4_bin.3	GH77
F6GI4_01902	F6GI_4_bin.3	GT35
F6GI4_01912	F6GI_4_bin.2	AA6
F6GI4_01964	F6GI_4_bin.2	GT10
F6GI4_01966	F6GI_4_bin.2	GT2
F6GI4_02190	F6GI_4_bin.1	GT19
F6GI4_02197	F6GI_4_bin.1	GT90
F6GI4_02205	F6GI_4_bin.1	GT2
F6GI4_02210	F6GI_4_bin.1	GH30
F6GI4_02280	F6GI_4_bin.3	PL8
F6GI4_02281	F6GI_4_bin.3	PL8
F6GI4_02288	F6GI_4_bin.3	GH105
F6GI4_02289	F6GI_4_bin.3	CBM9
F6GI4_02291	F6GI_4_bin.3	GH154
F6GI4_02341	F6GI_4_bin.2	GT5
F6GI4_02576	F6GI_4_bin.1	GT2
F6GI4_02590	F6GI_4_bin.1	GT2
F6GI4_02692	F6GI_4_bin.3	GH13
F6GI4_02693	F6GI_4_bin.3	GH77
F6GI4_02694	F6GI_4_bin.3	GT35
F6GI4_02699	F6GI_4_bin.3	GH1
F6GI4_02761	F6GI_4_bin.2	GH5
F6GI4_02778	F6GI_4_bin.2	GH136
F6GI4_02830	F6GI_4_bin.7	GH16
F6GI4_02837	F6GI_4_bin.7	GH73
F6GI4_02839	F6GI_4_bin.7	GT9
F6GI4_03022	F6GI_4_bin.3	GH4
F6GI4_03026	F6GI_4_bin.3	AA2
F6GI4_03056	F6GI_4_bin.4	GT2
F6GI4_03201	F6GI_4_bin.2	GH5
F6GI4_03253	F6GI_4_bin.3	GH20
F6GI4_03393	F6GI_4_bin.4	GH108
F6GI4_03592	F6GI_4_bin.2	GT41
F6GI4_03606	F6GI_4_bin.2	GH74
F6GI4_03610	F6GI_4_bin.2	GH16
F6GI4_03697	F6GI_4_bin.3	AA10
F6GI4_03741	F6GI_4_bin.8	GT51
F6GI4_03822	F6GI_4_bin.3	PL22
F6GI4_03987	F6GI_4_bin.3	GT5
F6GI4_04080	F6GI_4_bin.8	GT4
F6GI4_04085	F6GI_4_bin.8	GT26
F6GI4_04207	F6GI_4_bin.1	GT28
F6GI4_04220	F6GI_4_bin.2	CBM35
F6GI4_04322	F6GI_4_bin.3	GH38
F6GI4_04339	F6GI_4_bin.1	GT94
F6GI4_04369	F6GI_4_bin.8	GT99
F6GI4_04375	F6GI_4_bin.8	GT2
F6GI4_04379	F6GI_4_bin.8	GT2
F6GI4_04418	F6GI_4_bin.1	GH97
F6GI4_04740	F6GI_4_bin.3	GH23
F6GI4_04782	F6GI_4_bin.3	GH73
F6GI4_04790	F6GI_4_bin.1	GH36
F6GI4_04799	F6GI_4_bin.1	GH167
F6GI4_04800	F6GI_4_bin.1	GH43
F6GI4_04901	F6GI_4_bin.6	PL38
F6GI4_04952	F6GI_4_bin.8	GT35
F6GI4_04953	F6GI_4_bin.8	GH13
F6GI4_04954	F6GI_4_bin.8	GH13
F6GI4_04957	F6GI_4_bin.8	GT5
F6GI4_04964	F6GI_4_bin.8	GH1
F6GI4_04966	F6GI_4_bin.8	PL7
F6GI4_04994	F6GI_4_bin.3	GT28
F6GI4_04999	F6GI_4_bin.3	CE11
F6GI4_05081	F6GI_4_bin.3	GH4
F6GI4_05194	F6GI_4_bin.2	GT28
F6GI4_05201	F6GI_4_bin.1	GH128
F6GI4_05230	F6GI_4_bin.2	GT19
F6GI4_05353	F6GI_4_bin.1	GH43
F6GI4_05474	F6GI_4_bin.8	GT2
F6GI4_05681	F6GI_4_bin.2	GH50
F6GI4_05682	F6GI_4_bin.2	GH2
F6GI4_05688	F6GI_4_bin.2	GH2
F6GI4_05699	F6GI_4_bin.4	GH2
F6GI4_05703	F6GI_4_bin.4	GT2
F6GI4_05719	F6GI_4_bin.4	GT28
F6GI4_05834	F6GI_4_bin.3	GH23
F6GI4_05865	F6GI_4_bin.8	GH149
F6GI4_06008	F6GI_4_bin.1	GT4
F6GI4_06011	F6GI_4_bin.1	GT4
F6GI4_06014	F6GI_4_bin.1	GT4
F6GI4_06031	F6GI_4_bin.1	GH77
F6GI4_06036	F6GI_4_bin.2	GT4
F6GI4_06050	F6GI_4_bin.2	GH13
F6GI4_06123	F6GI_4_bin.3	GH73
F6GI4_06220	F6GI_4_bin.1	GH2
F6GI4_06232	F6GI_4_bin.2	GT2
F6GI4_06233	F6GI_4_bin.2	GT2
F6GI4_06235	F6GI_4_bin.2	GT4
F6GI4_06236	F6GI_4_bin.2	GT10
F6GI4_06330	F6GI_4_bin.2	GT2
F6GI4_06409	F6GI_4_bin.3	GT2
F6GI4_06410	F6GI_4_bin.3	GT4
F6GI4_06417	F6GI_4_bin.3	GT4
F6GI4_06418	F6GI_4_bin.3	GT4
F6GI4_06425	F6GI_4_bin.3	CE9
F6GI4_06447	F6GI_4_bin.4	GT19
F6GI4_06630	F6GI_4_bin.2	GH86
F6GI4_06633	F6GI_4_bin.2	GH74
F6GI4_06635	F6GI_4_bin.2	GH74
F6GI4_06636	F6GI_4_bin.2	GH74
F6GI4_06644	F6GI_4_bin.1	GT2
F6GI4_06646	F6GI_4_bin.1	GT4
F6GI4_06653	F6GI_4_bin.1	GH2
F6GI4_06654	F6GI_4_bin.1	GH2
F6GI4_06655	F6GI_4_bin.1	GH2
F6GI4_06657	F6GI_4_bin.1	GH2
F6GI4_06694	F6GI_4_bin.1	GT30
F6GI4_06730	F6GI_4_bin.3	GH2
F6GI4_06866	F6GI_4_bin.4	GH23
F6GI4_07060	F6GI_4_bin.2	GH3
F6GI4_07061	F6GI_4_bin.2	GT2
F6GI4_07124	F6GI_4_bin.3	AA6
F6GI4_07146	F6GI_4_bin.1	GH128
F6GI4_07147	F6GI_4_bin.1	GH128
F6GI4_07148	F6GI_4_bin.1	GH128
F6GI4_07202	F6GI_4_bin.6	GT2
F6GI4_07298	F6GI_4_bin.2	GH33
F6GI4_07304	F6GI_4_bin.3	GH102
F6GI4_07378	F6GI_4_bin.2	GH86
F6GI4_07395	F6GI_4_bin.7	GH23
F6GI4_07401	F6GI_4_bin.7	GH97
F6GI4_07402	F6GI_4_bin.7	GH77
F6GI4_07406	F6GI_4_bin.7	GT35
F6GI4_07459	F6GI_4_bin.8	GT4
F6GI4_07492	F6GI_4_bin.3	GH32
F6GI4_07544	F6GI_4_bin.3	CE1
F6GI4_07682	F6GI_4_bin.8	GH5
F6GI4_07701	F6GI_4_bin.1	GH43
F6GI4_07702	F6GI_4_bin.1	GH43
F6GI4_07704	F6GI_4_bin.1	GH2
F6GI4_07705	F6GI_4_bin.1	GH30
F6GI4_07712	F6GI_4_bin.2	CE11
F6GI4_07713	F6GI_4_bin.2	GT2
F6GI4_07719	F6GI_4_bin.2	GH117
F6GI4_07949	F6GI_4_bin.3	GH23
F6GI4_07963	F6GI_4_bin.2	GH86
F6GI4_07964	F6GI_4_bin.2	GH150
F6GI4_07988	F6GI_4_bin.8	GH161
F6GI4_08066	F6GI_4_bin.8	GH13
F6GI4_08262	F6GI_4_bin.4	GH73
F6GI4_08275	F6GI_4_bin.4	GH2
F6GI4_08312	F6GI_4_bin.2	AA2
F6GI4_08316	F6GI_4_bin.2	GH16
F6GI4_08328	F6GI_4_bin.8	CE4
F6GI4_08336	F6GI_4_bin.1	GT35
F6GI4_08337	F6GI_4_bin.1	GH133
F6GI4_08338	F6GI_4_bin.1	GT4
F6GI4_08339	F6GI_4_bin.1	GH57
F6GI4_08379	F6GI_4_bin.2	GT4
F6GI4_08414	F6GI_4_bin.2	GH16
F6GI4_08415	F6GI_4_bin.2	GH86
F6GI4_08419	F6GI_4_bin.2	GH2
F6GI4_08420	F6GI_4_bin.2	GH117
F6GI4_08525	F6GI_4_bin.3	GT51
F6GI4_08722	F6GI_4_bin.4	GT51
F6GI4_08724	F6GI_4_bin.4	GT2
F6GI4_08766	F6GI_4_bin.8	GH13
F6GI4_08840	F6GI_4_bin.8	GH18
F6GI4_08959	F6GI_4_bin.8	GT41
F6GI4_08968	F6GI_4_bin.8	GH36
F6GI4_08970	F6GI_4_bin.8	GH2
F6GI4_09005	F6GI_4_bin.4	GT5
F6GI4_09047	F6GI_4_bin.2	GH74
F6GI4_09101	F6GI_4_bin.7	GT41
F6GI4_09103	F6GI_4_bin.7	GH163
F6GI4_09108	F6GI_4_bin.7	CE4
F6GI4_09133	F6GI_4_bin.8	GT28
F6GI4_09161	F6GI_4_bin.7	GT4
F6GI4_09162	F6GI_4_bin.7	GT4
F6GI4_09164	F6GI_4_bin.7	GT2
F6GI4_09200	F6GI_4_bin.1	GH23
F6GI4_09246	F6GI_4_bin.3	GH31
F6GI4_09270	F6GI_4_bin.1	GH13
F6GI4_09298	F6GI_4_bin.7	GH20
F6GI4_09397	F6GI_4_bin.1	GH97
F6GI4_09411	F6GI_4_bin.5	GH13
F6GI4_09412	F6GI_4_bin.5	GT35
F6GI4_09496	F6GI_4_bin.4	GT35
F6GI4_09648	F6GI_4_bin.4	GH23
F6GI4_09651	F6GI_4_bin.2	GT41
F6GI4_09722	F6GI_4_bin.1	GH43
F6GI4_09725	F6GI_4_bin.1	GH128
F6GI4_09781	F6GI_4_bin.2	CE1
F6GI4_09805	F6GI_4_bin.3	AA6
F6GI4_09810	F6GI_4_bin.3	GH4
F6GI4_09902	F6GI_4_bin.7	GH2
F6GI4_09912	F6GI_4_bin.2	GH29
F6GI4_10025	F6GI_4_bin.2	CBM35
F6GI4_10075	F6GI_4_bin.4	PL40
F6GI4_10076	F6GI_4_bin.4	GH31
F6GI4_10077	F6GI_4_bin.4	GH31
F6GI4_10314	F6GI_4_bin.7	GH13
F6GI4_10329	F6GI_4_bin.3	GH3
F6GI4_10381	F6GI_4_bin.4	GT41
F6GI4_10453	F6GI_4_bin.8	GT4
F6GI4_10502	F6GI_4_bin.10	GH3
F6GI4_10506	F6GI_4_bin.10	GH3
F6GI4_10507	F6GI_4_bin.10	GT30
F6GI4_10516	F6GI_4_bin.7	GH92
F6GI4_10611	F6GI_4_bin.1	GT5
F6GI4_10618	F6GI_4_bin.7	GT5
F6GI4_10667	F6GI_4_bin.8	CE4
F6GI4_10676	F6GI_4_bin.8	PL7
F6GI4_10683	F6GI_4_bin.1	GT4
F6GI4_10803	F6GI_4_bin.7	CE3
F6GI4_10805	F6GI_4_bin.7	GH33
F6GI4_10893	F6GI_4_bin.4	GT94
F6GI4_10901	F6GI_4_bin.4	GH30
F6GI4_10905	F6GI_4_bin.4	GH3
F6GI4_10906	F6GI_4_bin.4	GH97
F6GI4_11002	F6GI_4_bin.7	GT2
F6GI4_11111	F6GI_4_bin.7	CE1
F6GI4_11115	F6GI_4_bin.7	GH23
F6GI4_11227	F6GI_4_bin.1	GH3
F6GI4_11278	F6GI_4_bin.3	GH2
F6GI4_11293	F6GI_4_bin.9	CE4
F6GI4_11330	F6GI_4_bin.4	GH39
F6GI4_11331	F6GI_4_bin.4	GH30
F6GI4_11376	F6GI_4_bin.1	GT51
F6GI4_11396	F6GI_4_bin.8	GT2
F6GI4_11461	F6GI_4_bin.8	GH32
F6GI4_11527	F6GI_4_bin.4	GH127
F6GI4_11532	F6GI_4_bin.4	GH78
F6GI4_11578	F6GI_4_bin.7	GT4
F6GI4_11579	F6GI_4_bin.7	GT4
F6GI4_11580	F6GI_4_bin.7	GT2
F6GI4_11656	F6GI_4_bin.3	GH23
F6GI4_11663	F6GI_4_bin.3	GH23
F6GI4_11718	F6GI_4_bin.2	GT30
F6GI4_11813	F6GI_4_bin.8	CE4
F6GI4_11815	F6GI_4_bin.8	GT2
F6GI4_11902	F6GI_4_bin.8	GH13
F6GI4_11908	F6GI_4_bin.8	CBM4
F6GI4_11983	F6GI_4_bin.9	GT41
F6GI4_12019	F6GI_4_bin.4	GH43
F6GI4_12082	F6GI_4_bin.12	GT2
